Country_code;ZIP;County;Region
SK;93007;Dunajská Streda;Trnavský kraj
SK;93008;Dunajská Streda;Trnavský kraj
SK;93010;Dunajská Streda;Trnavský kraj
SK;93011;Dunajská Streda;Trnavský kraj
SK;93012;Dunajská Streda;Trnavský kraj
SK;93013;Dunajská Streda;Trnavský kraj
SK;93014;Dunajská Streda;Trnavský kraj
SK;93016;Dunajská Streda;Trnavský kraj
SK;93021;Dunajská Streda;Trnavský kraj
SK;93025;Dunajská Streda;Trnavský kraj
SK;93030;Dunajská Streda;Trnavský kraj
SK;93031;Dunajská Streda;Trnavský kraj
SK;93032;Dunajská Streda;Trnavský kraj
SK;93033;Dunajská Streda;Trnavský kraj
SK;93034;Dunajská Streda;Trnavský kraj
SK;93035;Dunajská Streda;Trnavský kraj
SK;93036;Dunajská Streda;Trnavský kraj
SK;93037;Dunajská Streda;Trnavský kraj
SK;93038;Dunajská Streda;Trnavský kraj
SK;93039;Dunajská Streda;Trnavský kraj
SK;93040;Dunajská Streda;Trnavský kraj
SK;93041;Dunajská Streda;Trnavský kraj
SK;93051;Dunajská Streda;Trnavský kraj
SK;93052;Dunajská Streda;Trnavský kraj
SK;93101;Dunajská Streda;Trnavský kraj
SK;93201;Dunajská Streda;Trnavský kraj
CZ;73801;Frýdek-Místek;Moravskoslezský kraj
CZ;73901;Frýdek-Místek;Moravskoslezský kraj
CZ;73904;Frýdek-Místek;Moravskoslezský kraj
CZ;73908;Frýdek-Místek;Moravskoslezský kraj
CZ;73911;Frýdek-Místek;Moravskoslezský kraj
CZ;73912;Frýdek-Místek;Moravskoslezský kraj
CZ;73913;Frýdek-Místek;Moravskoslezský kraj
CZ;73914;Frýdek-Místek;Moravskoslezský kraj
CZ;73915;Frýdek-Místek;Moravskoslezský kraj
CZ;73921;Frýdek-Místek;Moravskoslezský kraj
CZ;73924;Frýdek-Místek;Moravskoslezský kraj
CZ;73925;Frýdek-Místek;Moravskoslezský kraj
CZ;73936;Frýdek-Místek;Moravskoslezský kraj
CZ;73938;Frýdek-Místek;Moravskoslezský kraj
CZ;73939;Frýdek-Místek;Moravskoslezský kraj
CZ;73941;Frýdek-Místek;Moravskoslezský kraj
CZ;73942;Frýdek-Místek;Moravskoslezský kraj
CZ;73943;Frýdek-Místek;Moravskoslezský kraj
CZ;73944;Frýdek-Místek;Moravskoslezský kraj
CZ;73945;Frýdek-Místek;Moravskoslezský kraj
CZ;73946;Frýdek-Místek;Moravskoslezský kraj
CZ;73947;Frýdek-Místek;Moravskoslezský kraj
CZ;73949;Frýdek-Místek;Moravskoslezský kraj
CZ;73951;Frýdek-Místek;Moravskoslezský kraj
CZ;73953;Frýdek-Místek;Moravskoslezský kraj
CZ;73955;Frýdek-Místek;Moravskoslezský kraj
CZ;73959;Frýdek-Místek;Moravskoslezský kraj
CZ;73961;Frýdek-Místek;Moravskoslezský kraj
CZ;73981;Frýdek-Místek;Moravskoslezský kraj
CZ;73984;Frýdek-Místek;Moravskoslezský kraj
CZ;73991;Frýdek-Místek;Moravskoslezský kraj
CZ;73992;Frýdek-Místek;Moravskoslezský kraj
CZ;73994;Frýdek-Místek;Moravskoslezský kraj
CZ;73995;Frýdek-Místek;Moravskoslezský kraj
CZ;73997;Frýdek-Místek;Moravskoslezský kraj
CZ;73998;Frýdek-Místek;Moravskoslezský kraj
SK;92401;Galanta;Trnavský kraj
SK;92501;Galanta;Trnavský kraj
SK;92502;Galanta;Trnavský kraj
SK;92503;Galanta;Trnavský kraj
SK;92504;Galanta;Trnavský kraj
SK;92505;Galanta;Trnavský kraj
SK;92506;Galanta;Trnavský kraj
SK;92507;Galanta;Trnavský kraj
SK;92508;Galanta;Trnavský kraj
SK;92509;Galanta;Trnavský kraj
SK;92521;Galanta;Trnavský kraj
SK;92522;Galanta;Trnavský kraj
SK;92527;Galanta;Trnavský kraj
SK;92528;Galanta;Trnavský kraj
SK;92532;Galanta;Trnavský kraj
SK;92541;Galanta;Trnavský kraj
SK;92542;Galanta;Trnavský kraj
SK;92545;Galanta;Trnavský kraj
SK;92551;Galanta;Trnavský kraj
SK;92552;Galanta;Trnavský kraj
SK;92553;Galanta;Trnavský kraj
SK;92554;Galanta;Trnavský kraj
SK;92555;Galanta;Trnavský kraj
SK;92562;Galanta;Trnavský kraj
SK;92563;Galanta;Trnavský kraj
SK;92592;Galanta;Trnavský kraj
SK;92601;Galanta;Trnavský kraj
SK;05333;Gelnica;Košický kraj
SK;05334;Gelnica;Košický kraj
SK;05351;Gelnica;Košický kraj
SK;05501;Gelnica;Košický kraj
SK;05551;Gelnica;Košický kraj
SK;05552;Gelnica;Košický kraj
SK;05561;Gelnica;Košický kraj
SK;05562;Gelnica;Košický kraj
SK;05563;Gelnica;Košický kraj
SK;05564;Gelnica;Košický kraj
SK;05565;Gelnica;Košický kraj
SK;05566;Gelnica;Košický kraj
SK;05571;Gelnica;Košický kraj
SK;05601;Gelnica;Košický kraj
CZ;58001;Havlíčkův Brod;Kraj Vysočina
CZ;58221;Havlíčkův Brod;Kraj Vysočina
CZ;58222;Havlíčkův Brod;Kraj Vysočina
CZ;58223;Havlíčkův Brod;Kraj Vysočina
CZ;58224;Havlíčkův Brod;Kraj Vysočina
CZ;58231;Havlíčkův Brod;Kraj Vysočina
CZ;58232;Havlíčkův Brod;Kraj Vysočina
CZ;58233;Havlíčkův Brod;Kraj Vysočina
CZ;58234;Havlíčkův Brod;Kraj Vysočina
CZ;58235;Havlíčkův Brod;Kraj Vysočina
CZ;58241;Havlíčkův Brod;Kraj Vysočina
CZ;58242;Havlíčkův Brod;Kraj Vysočina
CZ;58243;Havlíčkův Brod;Kraj Vysočina
CZ;58244;Havlíčkův Brod;Kraj Vysočina
CZ;58245;Havlíčkův Brod;Kraj Vysočina
CZ;58251;Havlíčkův Brod;Kraj Vysočina
CZ;58253;Havlíčkův Brod;Kraj Vysočina
CZ;58254;Havlíčkův Brod;Kraj Vysočina
CZ;58255;Havlíčkův Brod;Kraj Vysočina
CZ;58256;Havlíčkův Brod;Kraj Vysočina
CZ;58257;Havlíčkův Brod;Kraj Vysočina
CZ;58261;Havlíčkův Brod;Kraj Vysočina
CZ;58262;Havlíčkův Brod;Kraj Vysočina
CZ;58263;Havlíčkův Brod;Kraj Vysočina
CZ;58264;Havlíčkův Brod;Kraj Vysočina
CZ;58265;Havlíčkův Brod;Kraj Vysočina
CZ;58266;Havlíčkův Brod;Kraj Vysočina
CZ;58271;Havlíčkův Brod;Kraj Vysočina
CZ;58272;Havlíčkův Brod;Kraj Vysočina
CZ;58273;Havlíčkův Brod;Kraj Vysočina
CZ;58274;Havlíčkův Brod;Kraj Vysočina
CZ;58276;Havlíčkův Brod;Kraj Vysočina
CZ;58277;Havlíčkův Brod;Kraj Vysočina
CZ;58281;Havlíčkův Brod;Kraj Vysočina
CZ;58282;Havlíčkův Brod;Kraj Vysočina
CZ;58283;Havlíčkův Brod;Kraj Vysočina
CZ;58286;Havlíčkův Brod;Kraj Vysočina
CZ;58287;Havlíčkův Brod;Kraj Vysočina
CZ;58291;Havlíčkův Brod;Kraj Vysočina
CZ;58292;Havlíčkův Brod;Kraj Vysočina
CZ;58293;Havlíčkův Brod;Kraj Vysočina
CZ;58294;Havlíčkův Brod;Kraj Vysočina
CZ;58301;Havlíčkův Brod;Kraj Vysočina
CZ;58401;Havlíčkův Brod;Kraj Vysočina
CZ;10000;Hlavní město Praha;Hlavní město Praha
CZ;10100;Hlavní město Praha;Hlavní město Praha
CZ;10200;Hlavní město Praha;Hlavní město Praha
CZ;10300;Hlavní město Praha;Hlavní město Praha
CZ;10400;Hlavní město Praha;Hlavní město Praha
CZ;10600;Hlavní město Praha;Hlavní město Praha
CZ;10700;Hlavní město Praha;Hlavní město Praha
CZ;10800;Hlavní město Praha;Hlavní město Praha
CZ;10900;Hlavní město Praha;Hlavní město Praha
CZ;11000;Hlavní město Praha;Hlavní město Praha
CZ;11800;Hlavní město Praha;Hlavní město Praha
CZ;11900;Hlavní město Praha;Hlavní město Praha
CZ;12000;Hlavní město Praha;Hlavní město Praha
CZ;12800;Hlavní město Praha;Hlavní město Praha
CZ;13000;Hlavní město Praha;Hlavní město Praha
CZ;14000;Hlavní město Praha;Hlavní město Praha
CZ;14100;Hlavní město Praha;Hlavní město Praha
CZ;14200;Hlavní město Praha;Hlavní město Praha
CZ;14300;Hlavní město Praha;Hlavní město Praha
CZ;14700;Hlavní město Praha;Hlavní město Praha
CZ;14800;Hlavní město Praha;Hlavní město Praha
CZ;14900;Hlavní město Praha;Hlavní město Praha
CZ;15000;Hlavní město Praha;Hlavní město Praha
CZ;15018;Hlavní město Praha;Hlavní město Praha
CZ;15200;Hlavní město Praha;Hlavní město Praha
CZ;15300;Hlavní město Praha;Hlavní město Praha
CZ;15400;Hlavní město Praha;Hlavní město Praha
CZ;15500;Hlavní město Praha;Hlavní město Praha
CZ;15521;Hlavní město Praha;Hlavní město Praha
CZ;15531;Hlavní město Praha;Hlavní město Praha
CZ;15600;Hlavní město Praha;Hlavní město Praha
CZ;15800;Hlavní město Praha;Hlavní město Praha
CZ;15900;Hlavní město Praha;Hlavní město Praha
CZ;16000;Hlavní město Praha;Hlavní město Praha
CZ;16100;Hlavní město Praha;Hlavní město Praha
CZ;16200;Hlavní město Praha;Hlavní město Praha
CZ;16300;Hlavní město Praha;Hlavní město Praha
CZ;16400;Hlavní město Praha;Hlavní město Praha
CZ;16500;Hlavní město Praha;Hlavní město Praha
CZ;16900;Hlavní město Praha;Hlavní město Praha
CZ;17000;Hlavní město Praha;Hlavní město Praha
CZ;17100;Hlavní město Praha;Hlavní město Praha
CZ;18000;Hlavní město Praha;Hlavní město Praha
CZ;18100;Hlavní město Praha;Hlavní město Praha
CZ;18200;Hlavní město Praha;Hlavní město Praha
CZ;18400;Hlavní město Praha;Hlavní město Praha
CZ;18600;Hlavní město Praha;Hlavní město Praha
CZ;19000;Hlavní město Praha;Hlavní město Praha
CZ;19011;Hlavní město Praha;Hlavní město Praha
CZ;19012;Hlavní město Praha;Hlavní město Praha
CZ;19014;Hlavní město Praha;Hlavní město Praha
CZ;19015;Hlavní město Praha;Hlavní město Praha
CZ;19016;Hlavní město Praha;Hlavní město Praha
CZ;19017;Hlavní město Praha;Hlavní město Praha
CZ;19300;Hlavní město Praha;Hlavní město Praha
CZ;19600;Hlavní město Praha;Hlavní město Praha
CZ;19700;Hlavní město Praha;Hlavní město Praha
CZ;19800;Hlavní město Praha;Hlavní město Praha
CZ;19900;Hlavní město Praha;Hlavní město Praha
SK;91933;Hlohovec;Trnavský kraj
SK;92001;Hlohovec;Trnavský kraj
SK;92003;Hlohovec;Trnavský kraj
SK;92041;Hlohovec;Trnavský kraj
SK;92042;Hlohovec;Trnavský kraj
SK;92052;Hlohovec;Trnavský kraj
SK;92055;Hlohovec;Trnavský kraj
SK;92056;Hlohovec;Trnavský kraj
SK;92061;Hlohovec;Trnavský kraj
SK;92062;Hlohovec;Trnavský kraj
SK;92063;Hlohovec;Trnavský kraj
SK;92064;Hlohovec;Trnavský kraj
SK;92065;Hlohovec;Trnavský kraj
SK;92066;Hlohovec;Trnavský kraj
SK;92231;Hlohovec;Trnavský kraj
SK;92242;Hlohovec;Trnavský kraj
CZ;69173;Hodonín;Jihomoravský kraj
CZ;69501;Hodonín;Jihomoravský kraj
CZ;69601;Hodonín;Jihomoravský kraj
CZ;69602;Hodonín;Jihomoravský kraj
CZ;69603;Hodonín;Jihomoravský kraj
CZ;69604;Hodonín;Jihomoravský kraj
CZ;69605;Hodonín;Jihomoravský kraj
CZ;69606;Hodonín;Jihomoravský kraj
CZ;69611;Hodonín;Jihomoravský kraj
CZ;69612;Hodonín;Jihomoravský kraj
CZ;69613;Hodonín;Jihomoravský kraj
CZ;69614;Hodonín;Jihomoravský kraj
CZ;69615;Hodonín;Jihomoravský kraj
CZ;69616;Hodonín;Jihomoravský kraj
CZ;69617;Hodonín;Jihomoravský kraj
CZ;69618;Hodonín;Jihomoravský kraj
CZ;69619;Hodonín;Jihomoravský kraj
CZ;69621;Hodonín;Jihomoravský kraj
CZ;69631;Hodonín;Jihomoravský kraj
CZ;69632;Hodonín;Jihomoravský kraj
CZ;69633;Hodonín;Jihomoravský kraj
CZ;69634;Hodonín;Jihomoravský kraj
CZ;69635;Hodonín;Jihomoravský kraj
CZ;69636;Hodonín;Jihomoravský kraj
CZ;69637;Hodonín;Jihomoravský kraj
CZ;69638;Hodonín;Jihomoravský kraj
CZ;69639;Hodonín;Jihomoravský kraj
CZ;69641;Hodonín;Jihomoravský kraj
CZ;69642;Hodonín;Jihomoravský kraj
CZ;69647;Hodonín;Jihomoravský kraj
CZ;69648;Hodonín;Jihomoravský kraj
CZ;69649;Hodonín;Jihomoravský kraj
CZ;69650;Hodonín;Jihomoravský kraj
CZ;69651;Hodonín;Jihomoravský kraj
CZ;69655;Hodonín;Jihomoravský kraj
CZ;69661;Hodonín;Jihomoravský kraj
CZ;69662;Hodonín;Jihomoravský kraj
CZ;69663;Hodonín;Jihomoravský kraj
CZ;69664;Hodonín;Jihomoravský kraj
CZ;69665;Hodonín;Jihomoravský kraj
CZ;69666;Hodonín;Jihomoravský kraj
CZ;69667;Hodonín;Jihomoravský kraj
CZ;69671;Hodonín;Jihomoravský kraj
CZ;69672;Hodonín;Jihomoravský kraj
CZ;69673;Hodonín;Jihomoravský kraj
CZ;69674;Hodonín;Jihomoravský kraj
CZ;69676;Hodonín;Jihomoravský kraj
CZ;69681;Hodonín;Jihomoravský kraj
CZ;69683;Hodonín;Jihomoravský kraj
CZ;69684;Hodonín;Jihomoravský kraj
CZ;69685;Hodonín;Jihomoravský kraj
CZ;69701;Hodonín;Jihomoravský kraj
CZ;69801;Hodonín;Jihomoravský kraj
CZ;50002;Hradec Králové;Královéhradecký kraj
CZ;50003;Hradec Králové;Královéhradecký kraj
CZ;50004;Hradec Králové;Královéhradecký kraj
CZ;50006;Hradec Králové;Královéhradecký kraj
CZ;50008;Hradec Králové;Královéhradecký kraj
CZ;50009;Hradec Králové;Královéhradecký kraj
CZ;50011;Hradec Králové;Královéhradecký kraj
CZ;50012;Hradec Králové;Královéhradecký kraj
CZ;50301;Hradec Králové;Královéhradecký kraj
CZ;50302;Hradec Králové;Královéhradecký kraj
CZ;50303;Hradec Králové;Královéhradecký kraj
CZ;50304;Hradec Králové;Královéhradecký kraj
CZ;50305;Hradec Králové;Královéhradecký kraj
CZ;50306;Hradec Králové;Královéhradecký kraj
CZ;50311;Hradec Králové;Královéhradecký kraj
CZ;50312;Hradec Králové;Královéhradecký kraj
CZ;50313;Hradec Králové;Královéhradecký kraj
CZ;50314;Hradec Králové;Královéhradecký kraj
CZ;50315;Hradec Králové;Královéhradecký kraj
CZ;50316;Hradec Králové;Královéhradecký kraj
CZ;50321;Hradec Králové;Královéhradecký kraj
CZ;50322;Hradec Králové;Královéhradecký kraj
CZ;50323;Hradec Králové;Královéhradecký kraj
CZ;50324;Hradec Králové;Královéhradecký kraj
CZ;50325;Hradec Králové;Královéhradecký kraj
CZ;50326;Hradec Králové;Královéhradecký kraj
CZ;50327;Hradec Králové;Královéhradecký kraj
CZ;50331;Hradec Králové;Královéhradecký kraj
CZ;50332;Hradec Králové;Královéhradecký kraj
CZ;50333;Hradec Králové;Královéhradecký kraj
CZ;50341;Hradec Králové;Královéhradecký kraj
CZ;50343;Hradec Králové;Královéhradecký kraj
CZ;50344;Hradec Králové;Královéhradecký kraj
CZ;50346;Hradec Králové;Královéhradecký kraj
CZ;50351;Hradec Králové;Královéhradecký kraj
CZ;50352;Hradec Králové;Královéhradecký kraj
CZ;50353;Hradec Králové;Královéhradecký kraj
CZ;50354;Hradec Králové;Královéhradecký kraj
CZ;50355;Hradec Králové;Královéhradecký kraj
CZ;50356;Hradec Králové;Královéhradecký kraj
CZ;50357;Hradec Králové;Královéhradecký kraj
CZ;50361;Hradec Králové;Královéhradecký kraj
CZ;50362;Hradec Králové;Královéhradecký kraj
CZ;50363;Hradec Králové;Královéhradecký kraj
CZ;50364;Hradec Králové;Královéhradecký kraj
CZ;50365;Hradec Králové;Královéhradecký kraj
CZ;50366;Hradec Králové;Královéhradecký kraj
CZ;50401;Hradec Králové;Královéhradecký kraj
CZ;51772;Hradec Králové;Královéhradecký kraj
CZ;53020;Hradec Králové;Královéhradecký kraj
SK;06601;Humenné;Prešovský kraj
SK;06711;Humenné;Prešovský kraj
SK;06712;Humenné;Prešovský kraj
SK;06713;Humenné;Prešovský kraj
SK;06722;Humenné;Prešovský kraj
SK;06723;Humenné;Prešovský kraj
SK;06724;Humenné;Prešovský kraj
SK;06731;Humenné;Prešovský kraj
SK;06732;Humenné;Prešovský kraj
SK;06733;Humenné;Prešovský kraj
SK;06734;Humenné;Prešovský kraj
SK;06741;Humenné;Prešovský kraj
SK;06745;Humenné;Prešovský kraj
SK;06783;Humenné;Prešovský kraj
SK;09407;Humenné;Prešovský kraj
SK;09408;Humenné;Prešovský kraj
CZ;35002;Cheb;Karlovarský kraj
CZ;35101;Cheb;Karlovarský kraj
CZ;35124;Cheb;Karlovarský kraj
CZ;35131;Cheb;Karlovarský kraj
CZ;35132;Cheb;Karlovarský kraj
CZ;35134;Cheb;Karlovarský kraj
CZ;35135;Cheb;Karlovarský kraj
CZ;35137;Cheb;Karlovarský kraj
CZ;35201;Cheb;Karlovarský kraj
CZ;35301;Cheb;Karlovarský kraj
CZ;35491;Cheb;Karlovarský kraj
CZ;35493;Cheb;Karlovarský kraj
CZ;36461;Cheb;Karlovarský kraj
CZ;43001;Chomutov;Ústecký kraj
CZ;43003;Chomutov;Ústecký kraj
CZ;43004;Chomutov;Ústecký kraj
CZ;43101;Chomutov;Ústecký kraj
CZ;43102;Chomutov;Ústecký kraj
CZ;43111;Chomutov;Ústecký kraj
CZ;43114;Chomutov;Ústecký kraj
CZ;43115;Chomutov;Ústecký kraj
CZ;43121;Chomutov;Ústecký kraj
CZ;43132;Chomutov;Ústecký kraj
CZ;43141;Chomutov;Ústecký kraj
CZ;43143;Chomutov;Ústecký kraj
CZ;43144;Chomutov;Ústecký kraj
CZ;43145;Chomutov;Ústecký kraj
CZ;43153;Chomutov;Ústecký kraj
CZ;43154;Chomutov;Ústecký kraj
CZ;43155;Chomutov;Ústecký kraj
CZ;43156;Chomutov;Ústecký kraj
CZ;43157;Chomutov;Ústecký kraj
CZ;43158;Chomutov;Ústecký kraj
CZ;43159;Chomutov;Ústecký kraj
CZ;43163;Chomutov;Ústecký kraj
CZ;43182;Chomutov;Ústecký kraj
CZ;43183;Chomutov;Ústecký kraj
CZ;43184;Chomutov;Ústecký kraj
CZ;43186;Chomutov;Ústecký kraj
CZ;43191;Chomutov;Ústecký kraj
CZ;53701;Chrudim;Pardubický kraj
CZ;53703;Chrudim;Pardubický kraj
CZ;53705;Chrudim;Pardubický kraj
CZ;53801;Chrudim;Pardubický kraj
CZ;53802;Chrudim;Pardubický kraj
CZ;53803;Chrudim;Pardubický kraj
CZ;53804;Chrudim;Pardubický kraj
CZ;53805;Chrudim;Pardubický kraj
CZ;53807;Chrudim;Pardubický kraj
CZ;53821;Chrudim;Pardubický kraj
CZ;53823;Chrudim;Pardubický kraj
CZ;53824;Chrudim;Pardubický kraj
CZ;53825;Chrudim;Pardubický kraj
CZ;53826;Chrudim;Pardubický kraj
CZ;53831;Chrudim;Pardubický kraj
CZ;53832;Chrudim;Pardubický kraj
CZ;53833;Chrudim;Pardubický kraj
CZ;53834;Chrudim;Pardubický kraj
CZ;53835;Chrudim;Pardubický kraj
CZ;53836;Chrudim;Pardubický kraj
CZ;53841;Chrudim;Pardubický kraj
CZ;53842;Chrudim;Pardubický kraj
CZ;53843;Chrudim;Pardubický kraj
CZ;53845;Chrudim;Pardubický kraj
CZ;53851;Chrudim;Pardubický kraj
CZ;53854;Chrudim;Pardubický kraj
CZ;53861;Chrudim;Pardubický kraj
CZ;53862;Chrudim;Pardubický kraj
CZ;53863;Chrudim;Pardubický kraj
CZ;53864;Chrudim;Pardubický kraj
CZ;53901;Chrudim;Pardubický kraj
CZ;53941;Chrudim;Pardubický kraj
CZ;53942;Chrudim;Pardubický kraj
CZ;53943;Chrudim;Pardubický kraj
CZ;53944;Chrudim;Pardubický kraj
CZ;53952;Chrudim;Pardubický kraj
CZ;53953;Chrudim;Pardubický kraj
CZ;53955;Chrudim;Pardubický kraj
CZ;53956;Chrudim;Pardubický kraj
CZ;53957;Chrudim;Pardubický kraj
CZ;53961;Chrudim;Pardubický kraj
CZ;53962;Chrudim;Pardubický kraj
CZ;53971;Chrudim;Pardubický kraj
CZ;53972;Chrudim;Pardubický kraj
CZ;53973;Chrudim;Pardubický kraj
CZ;53974;Chrudim;Pardubický kraj
CZ;53976;Chrudim;Pardubický kraj
SK;01831;Ilava;Trenčiansky kraj
SK;01832;Ilava;Trenčiansky kraj
SK;01835;Ilava;Trenčiansky kraj
SK;01841;Ilava;Trenčiansky kraj
SK;01851;Ilava;Trenčiansky kraj
SK;01852;Ilava;Trenčiansky kraj
SK;01853;Ilava;Trenčiansky kraj
SK;01854;Ilava;Trenčiansky kraj
SK;01855;Ilava;Trenčiansky kraj
SK;01856;Ilava;Trenčiansky kraj
SK;01857;Ilava;Trenčiansky kraj
SK;01863;Ilava;Trenčiansky kraj
SK;01864;Ilava;Trenčiansky kraj
SK;01901;Ilava;Trenčiansky kraj
CZ;46342;Jablonec nad Nisou;Liberecký kraj
CZ;46601;Jablonec nad Nisou;Liberecký kraj
CZ;46602;Jablonec nad Nisou;Liberecký kraj
CZ;46604;Jablonec nad Nisou;Liberecký kraj
CZ;46605;Jablonec nad Nisou;Liberecký kraj
CZ;46606;Jablonec nad Nisou;Liberecký kraj
CZ;46801;Jablonec nad Nisou;Liberecký kraj
CZ;46802;Jablonec nad Nisou;Liberecký kraj
CZ;46803;Jablonec nad Nisou;Liberecký kraj
CZ;46804;Jablonec nad Nisou;Liberecký kraj
CZ;46811;Jablonec nad Nisou;Liberecký kraj
CZ;46812;Jablonec nad Nisou;Liberecký kraj
CZ;46821;Jablonec nad Nisou;Liberecký kraj
CZ;46822;Jablonec nad Nisou;Liberecký kraj
CZ;46824;Jablonec nad Nisou;Liberecký kraj
CZ;46825;Jablonec nad Nisou;Liberecký kraj
CZ;46826;Jablonec nad Nisou;Liberecký kraj
CZ;46827;Jablonec nad Nisou;Liberecký kraj
CZ;46833;Jablonec nad Nisou;Liberecký kraj
CZ;46841;Jablonec nad Nisou;Liberecký kraj
CZ;46843;Jablonec nad Nisou;Liberecký kraj
CZ;46844;Jablonec nad Nisou;Liberecký kraj
CZ;46845;Jablonec nad Nisou;Liberecký kraj
CZ;46846;Jablonec nad Nisou;Liberecký kraj
CZ;46847;Jablonec nad Nisou;Liberecký kraj
CZ;46848;Jablonec nad Nisou;Liberecký kraj
CZ;46849;Jablonec nad Nisou;Liberecký kraj
CZ;46850;Jablonec nad Nisou;Liberecký kraj
CZ;46851;Jablonec nad Nisou;Liberecký kraj
CZ;46861;Jablonec nad Nisou;Liberecký kraj
CZ;46871;Jablonec nad Nisou;Liberecký kraj
CZ;79001;Jeseník;Olomoucký kraj
CZ;79051;Jeseník;Olomoucký kraj
CZ;79052;Jeseník;Olomoucký kraj
CZ;79053;Jeseník;Olomoucký kraj
CZ;79054;Jeseník;Olomoucký kraj
CZ;79055;Jeseník;Olomoucký kraj
CZ;79057;Jeseník;Olomoucký kraj
CZ;79058;Jeseník;Olomoucký kraj
CZ;79061;Jeseník;Olomoucký kraj
CZ;79063;Jeseník;Olomoucký kraj
CZ;79064;Jeseník;Olomoucký kraj
CZ;79065;Jeseník;Olomoucký kraj
CZ;79066;Jeseník;Olomoucký kraj
CZ;79069;Jeseník;Olomoucký kraj
CZ;79070;Jeseník;Olomoucký kraj
CZ;79081;Jeseník;Olomoucký kraj
CZ;79082;Jeseník;Olomoucký kraj
CZ;79084;Jeseník;Olomoucký kraj
CZ;79376;Jeseník;Olomoucký kraj
CZ;29404;Jičín;Královéhradecký kraj
CZ;50601;Jičín;Královéhradecký kraj
CZ;50702;Jičín;Královéhradecký kraj
CZ;50703;Jičín;Královéhradecký kraj
CZ;50704;Jičín;Královéhradecký kraj
CZ;50705;Jičín;Královéhradecký kraj
CZ;50706;Jičín;Královéhradecký kraj
CZ;50707;Jičín;Královéhradecký kraj
CZ;50711;Jičín;Královéhradecký kraj
CZ;50712;Jičín;Královéhradecký kraj
CZ;50713;Jičín;Královéhradecký kraj
CZ;50715;Jičín;Královéhradecký kraj
CZ;50721;Jičín;Královéhradecký kraj
CZ;50722;Jičín;Královéhradecký kraj
CZ;50723;Jičín;Královéhradecký kraj
CZ;50724;Jičín;Královéhradecký kraj
CZ;50731;Jičín;Královéhradecký kraj
CZ;50732;Jičín;Královéhradecký kraj
CZ;50733;Jičín;Královéhradecký kraj
CZ;50734;Jičín;Královéhradecký kraj
CZ;50742;Jičín;Královéhradecký kraj
CZ;50743;Jičín;Královéhradecký kraj
CZ;50744;Jičín;Královéhradecký kraj
CZ;50745;Jičín;Královéhradecký kraj
CZ;50752;Jičín;Královéhradecký kraj
CZ;50753;Jičín;Královéhradecký kraj
CZ;50754;Jičín;Královéhradecký kraj
CZ;50758;Jičín;Královéhradecký kraj
CZ;50759;Jičín;Královéhradecký kraj
CZ;50771;Jičín;Královéhradecký kraj
CZ;50773;Jičín;Královéhradecký kraj
CZ;50777;Jičín;Královéhradecký kraj
CZ;50781;Jičín;Královéhradecký kraj
CZ;50782;Jičín;Královéhradecký kraj
CZ;50791;Jičín;Královéhradecký kraj
CZ;50792;Jičín;Královéhradecký kraj
CZ;50801;Jičín;Královéhradecký kraj
CZ;50901;Jičín;Královéhradecký kraj
CZ;51263;Jičín;Královéhradecký kraj
CZ;58252;Jihlava;Kraj Vysočina
CZ;58601;Jihlava;Kraj Vysočina
CZ;58602;Jihlava;Kraj Vysočina
CZ;58603;Jihlava;Kraj Vysočina
CZ;58617;Jihlava;Kraj Vysočina
CZ;58801;Jihlava;Kraj Vysočina
CZ;58805;Jihlava;Kraj Vysočina
CZ;58811;Jihlava;Kraj Vysočina
CZ;58812;Jihlava;Kraj Vysočina
CZ;58813;Jihlava;Kraj Vysočina
CZ;58821;Jihlava;Kraj Vysočina
CZ;58822;Jihlava;Kraj Vysočina
CZ;58823;Jihlava;Kraj Vysočina
CZ;58824;Jihlava;Kraj Vysočina
CZ;58825;Jihlava;Kraj Vysočina
CZ;58826;Jihlava;Kraj Vysočina
CZ;58827;Jihlava;Kraj Vysočina
CZ;58831;Jihlava;Kraj Vysočina
CZ;58832;Jihlava;Kraj Vysočina
CZ;58833;Jihlava;Kraj Vysočina
CZ;58834;Jihlava;Kraj Vysočina
CZ;58835;Jihlava;Kraj Vysočina
CZ;58841;Jihlava;Kraj Vysočina
CZ;58842;Jihlava;Kraj Vysočina
CZ;58844;Jihlava;Kraj Vysočina
CZ;58845;Jihlava;Kraj Vysočina
CZ;58851;Jihlava;Kraj Vysočina
CZ;58852;Jihlava;Kraj Vysočina
CZ;58854;Jihlava;Kraj Vysočina
CZ;58856;Jihlava;Kraj Vysočina
CZ;58861;Jihlava;Kraj Vysočina
CZ;58862;Jihlava;Kraj Vysočina
CZ;58864;Jihlava;Kraj Vysočina
CZ;58865;Jihlava;Kraj Vysočina
CZ;58866;Jihlava;Kraj Vysočina
CZ;58867;Jihlava;Kraj Vysočina
CZ;58901;Jihlava;Kraj Vysočina
CZ;67527;Jihlava;Kraj Vysočina
CZ;67529;Jihlava;Kraj Vysočina
CZ;37701;Jindřichův Hradec;Jihočeský kraj
CZ;37801;Jindřichův Hradec;Jihočeský kraj
CZ;37802;Jindřichův Hradec;Jihočeský kraj
CZ;37803;Jindřichův Hradec;Jihočeský kraj
