country_zip;country_code;country;zip;municipality;county;region;address_count
CZ-73991;CZ;Česko;73991;Dolní Lomná;Frýdek-Místek;Moravskoslezský kraj;618
CZ-73991;CZ;Česko;73991;Horní Lomná;Frýdek-Místek;Moravskoslezský kraj;308
CZ-73992;CZ;Česko;73992;Návsí;Frýdek-Místek;Moravskoslezský kraj;1214
CZ-73994;CZ;Česko;73994;Vendryně;Frýdek-Místek;Moravskoslezský kraj;1410
CZ-73994;CZ;Česko;73994;Třinec;Frýdek-Místek;Moravskoslezský kraj;249
CZ-73995;CZ;Česko;73995;Nýdek;Frýdek-Místek;Moravskoslezský kraj;895
CZ-73995;CZ;Česko;73995;Vendryně;Frýdek-Místek;Moravskoslezský kraj;5
CZ-73995;CZ;Česko;73995;Bystřice;Frýdek-Místek;Moravskoslezský kraj;1636
CZ-73997;CZ;Česko;73997;Hrádek;Frýdek-Místek;Moravskoslezský kraj;614
CZ-73998;CZ;Česko;73998;Mosty u Jablunkova;Frýdek-Místek;Moravskoslezský kraj;1317
CZ-73998;CZ;Česko;73998;Hrčava;Frýdek-Místek;Moravskoslezský kraj;110
CZ-74101;CZ;Česko;74101;Bernartice nad Odrou;Nový Jičín;Moravskoslezský kraj;352
CZ-74101;CZ;Česko;74101;Hostašovice;Nový Jičín;Moravskoslezský kraj;291
CZ-74101;CZ;Česko;74101;Nový Jičín;Nový Jičín;Moravskoslezský kraj;3475
CZ-74101;CZ;Česko;74101;Jeseník nad Odrou;Nový Jičín;Moravskoslezský kraj;313
CZ-74101;CZ;Česko;74101;Starý Jičín;Nový Jičín;Moravskoslezský kraj;618
CZ-74201;CZ;Česko;74201;Suchdol nad Odrou;Nový Jičín;Moravskoslezský kraj;807
CZ-74213;CZ;Česko;74213;Bartošovice;Nový Jičín;Moravskoslezský kraj;131
CZ-74213;CZ;Česko;74213;Studénka;Nový Jičín;Moravskoslezský kraj;1816
CZ-74221;CZ;Česko;74221;Kopřivnice;Nový Jičín;Moravskoslezský kraj;3321
CZ-74221;CZ;Česko;74221;Závišice;Nový Jičín;Moravskoslezský kraj;405
CZ-74231;CZ;Česko;74231;Starý Jičín;Nový Jičín;Moravskoslezský kraj;471
CZ-74233;CZ;Česko;74233;Jeseník nad Odrou;Nový Jičín;Moravskoslezský kraj;319
CZ-74235;CZ;Česko;74235;Vražné;Nový Jičín;Moravskoslezský kraj;290
CZ-74235;CZ;Česko;74235;Heřmanice u Oder;Nový Jičín;Moravskoslezský kraj;136
CZ-74235;CZ;Česko;74235;Heřmánky;Nový Jičín;Moravskoslezský kraj;100
CZ-74235;CZ;Česko;74235;Mankovice;Nový Jičín;Moravskoslezský kraj;174
CZ-74235;CZ;Česko;74235;Luboměř;Nový Jičín;Moravskoslezský kraj;171
CZ-74235;CZ;Česko;74235;Odry;Nový Jičín;Moravskoslezský kraj;1842
CZ-74236;CZ;Česko;74236;Odry;Nový Jičín;Moravskoslezský kraj;211
CZ-74236;CZ;Česko;74236;Jakubčovice nad Odrou;Nový Jičín;Moravskoslezský kraj;165
CZ-74237;CZ;Česko;74237;Spálov;Nový Jičín;Moravskoslezský kraj;372
CZ-74242;CZ;Česko;74242;Šenov u Nového Jičína;Nový Jičín;Moravskoslezský kraj;666
CZ-74243;CZ;Česko;74243;Pustějov;Nový Jičín;Moravskoslezský kraj;343
CZ-74245;CZ;Česko;74245;Kujavy;Nový Jičín;Moravskoslezský kraj;188
CZ-74245;CZ;Česko;74245;Vrchy;Nový Jičín;Moravskoslezský kraj;108
CZ-74245;CZ;Česko;74245;Fulnek;Nový Jičín;Moravskoslezský kraj;1521
CZ-74247;CZ;Česko;74247;Hladké Životice;Nový Jičín;Moravskoslezský kraj;315
CZ-74251;CZ;Česko;74251;Mošnov;Nový Jičín;Moravskoslezský kraj;335
CZ-74253;CZ;Česko;74253;Kunín;Nový Jičín;Moravskoslezský kraj;488
CZ-74254;CZ;Česko;74254;Bartošovice;Nový Jičín;Moravskoslezský kraj;445
CZ-74255;CZ;Česko;74255;Albrechtičky;Nový Jičín;Moravskoslezský kraj;239
CZ-74256;CZ;Česko;74256;Sedlnice;Nový Jičín;Moravskoslezský kraj;646
CZ-74257;CZ;Česko;74257;Libhošť;Nový Jičín;Moravskoslezský kraj;603
CZ-74258;CZ;Česko;74258;Kateřinice;Nový Jičín;Moravskoslezský kraj;237
CZ-74258;CZ;Česko;74258;Skotnice;Nový Jičín;Moravskoslezský kraj;312
CZ-74258;CZ;Česko;74258;Trnávka;Nový Jičín;Moravskoslezský kraj;266
CZ-74258;CZ;Česko;74258;Fryčovice;Frýdek-Místek;Moravskoslezský kraj;2
CZ-74258;CZ;Česko;74258;Hukvaldy;Frýdek-Místek;Moravskoslezský kraj;3
CZ-74258;CZ;Česko;74258;Příbor;Nový Jičín;Moravskoslezský kraj;1916
CZ-74260;CZ;Česko;74260;Petřvald;Nový Jičín;Moravskoslezský kraj;588
CZ-74265;CZ;Česko;74265;Rybí;Nový Jičín;Moravskoslezský kraj;445
CZ-74266;CZ;Česko;74266;Štramberk;Nový Jičín;Moravskoslezský kraj;1186
CZ-74267;CZ;Česko;74267;Ženklava;Nový Jičín;Moravskoslezský kraj;382
CZ-74271;CZ;Česko;74271;Hodslavice;Nový Jičín;Moravskoslezský kraj;576
CZ-74272;CZ;Česko;74272;Životice u Nového Jičína;Nový Jičín;Moravskoslezský kraj;225
CZ-74272;CZ;Česko;74272;Mořkov;Nový Jičín;Moravskoslezský kraj;792
CZ-74273;CZ;Česko;74273;Veřovice;Nový Jičín;Moravskoslezský kraj;765
CZ-74274;CZ;Česko;74274;Tichá;Nový Jičín;Moravskoslezský kraj;755
CZ-74275;CZ;Česko;74275;Lichnov;Nový Jičín;Moravskoslezský kraj;613
CZ-74281;CZ;Česko;74281;Bravantice;Nový Jičín;Moravskoslezský kraj;342
CZ-74282;CZ;Česko;74282;Jistebník;Nový Jičín;Moravskoslezský kraj;607
CZ-74283;CZ;Česko;74283;Zbyslavice;Ostrava-město;Moravskoslezský kraj;239
CZ-74283;CZ;Česko;74283;Olbramice;Ostrava-město;Moravskoslezský kraj;240
CZ-74283;CZ;Česko;74283;Klimkovice;Ostrava-město;Moravskoslezský kraj;1339
CZ-74285;CZ;Česko;74285;Vřesina;Ostrava-město;Moravskoslezský kraj;957
CZ-74285;CZ;Česko;74285;Klimkovice;Ostrava-město;Moravskoslezský kraj;36
CZ-74291;CZ;Česko;74291;Velké Albrechtice;Nový Jičín;Moravskoslezský kraj;372
CZ-74292;CZ;Česko;74292;Bílovec;Nový Jičín;Moravskoslezský kraj;150
CZ-74293;CZ;Česko;74293;Slatina;Nový Jičín;Moravskoslezský kraj;223
CZ-74301;CZ;Česko;74301;Skřipov;Opava;Moravskoslezský kraj;6
CZ-74301;CZ;Česko;74301;Bílov;Nový Jičín;Moravskoslezský kraj;202
CZ-74301;CZ;Česko;74301;Olbramice;Ostrava-město;Moravskoslezský kraj;9
CZ-74301;CZ;Česko;74301;Bítov;Nový Jičín;Moravskoslezský kraj;186
CZ-74301;CZ;Česko;74301;Slatina;Nový Jičín;Moravskoslezský kraj;42
CZ-74301;CZ;Česko;74301;Bílovec;Nový Jičín;Moravskoslezský kraj;1694
CZ-74301;CZ;Česko;74301;Tísek;Nový Jičín;Moravskoslezský kraj;301
CZ-74401;CZ;Česko;74401;Trojanovice;Nový Jičín;Moravskoslezský kraj;1426
CZ-74401;CZ;Česko;74401;Bordovice;Nový Jičín;Moravskoslezský kraj;275
CZ-74401;CZ;Česko;74401;Frenštát pod Radhoštěm;Nový Jičín;Moravskoslezský kraj;2425
CZ-74601;CZ;Česko;74601;Opava;Opava;Moravskoslezský kraj;3607
CZ-74601;CZ;Česko;74601;Stěbořice;Opava;Moravskoslezský kraj;160
CZ-74705;CZ;Česko;74705;Opava;Opava;Moravskoslezský kraj;1961
CZ-74706;CZ;Česko;74706;Opava;Opava;Moravskoslezský kraj;1795
CZ-74706;CZ;Česko;74706;Nové Sedlice;Opava;Moravskoslezský kraj;167
CZ-74706;CZ;Česko;74706;Chvalíkovice;Opava;Moravskoslezský kraj;200
CZ-74707;CZ;Česko;74707;Opava;Opava;Moravskoslezský kraj;644
CZ-74711;CZ;Česko;74711;Kozmice;Opava;Moravskoslezský kraj;565
CZ-74714;CZ;Česko;74714;Markvartovice;Opava;Moravskoslezský kraj;681
CZ-74714;CZ;Česko;74714;Ludgeřovice;Opava;Moravskoslezský kraj;1581
CZ-74715;CZ;Česko;74715;Šilheřovice;Opava;Moravskoslezský kraj;470
CZ-74716;CZ;Česko;74716;Hať;Opava;Moravskoslezský kraj;801
CZ-74717;CZ;Česko;74717;Darkovice;Opava;Moravskoslezský kraj;410
CZ-74718;CZ;Česko;74718;Píšť;Opava;Moravskoslezský kraj;644
CZ-74719;CZ;Česko;74719;Bohuslavice;Opava;Moravskoslezský kraj;537
CZ-74719;CZ;Česko;74719;Závada;Opava;Moravskoslezský kraj;190
CZ-74720;CZ;Česko;74720;Vřesina;Opava;Moravskoslezský kraj;488
CZ-74721;CZ;Česko;74721;Kravaře;Opava;Moravskoslezský kraj;2021
CZ-74722;CZ;Česko;74722;Dolní Benešov;Opava;Moravskoslezský kraj;886
CZ-74723;CZ;Česko;74723;Bělá;Opava;Moravskoslezský kraj;217
CZ-74723;CZ;Česko;74723;Bolatice;Opava;Moravskoslezský kraj;1257
CZ-74724;CZ;Česko;74724;Chuchelná;Opava;Moravskoslezský kraj;350
CZ-74724;CZ;Česko;74724;Strahovice;Opava;Moravskoslezský kraj;254
CZ-74725;CZ;Česko;74725;Sudice;Opava;Moravskoslezský kraj;201
CZ-74725;CZ;Česko;74725;Rohov;Opava;Moravskoslezský kraj;185
CZ-74725;CZ;Česko;74725;Třebom;Opava;Moravskoslezský kraj;84
CZ-74727;CZ;Česko;74727;Kobeřice;Opava;Moravskoslezský kraj;857
CZ-74728;CZ;Česko;74728;Služovice;Opava;Moravskoslezský kraj;259
CZ-74728;CZ;Česko;74728;Štěpánkovice;Opava;Moravskoslezský kraj;866
CZ-74728;CZ;Česko;74728;Opava;Opava;Moravskoslezský kraj;18
CZ-74731;CZ;Česko;74731;Chlebičov;Opava;Moravskoslezský kraj;321
CZ-74731;CZ;Česko;74731;Velké Hoštice;Opava;Moravskoslezský kraj;512
CZ-74733;CZ;Česko;74733;Oldřišov;Opava;Moravskoslezský kraj;438
CZ-74735;CZ;Česko;74735;Hněvošice;Opava;Moravskoslezský kraj;283
CZ-74741;CZ;Česko;74741;Hradec nad Moravicí;Opava;Moravskoslezský kraj;1867
CZ-74741;CZ;Česko;74741;Skřipov;Opava;Moravskoslezský kraj;100
CZ-74741;CZ;Česko;74741;Branka u Opavy;Opava;Moravskoslezský kraj;315
CZ-74743;CZ;Česko;74743;Větřkovice;Opava;Moravskoslezský kraj;244
CZ-74744;CZ;Česko;74744;Březová;Opava;Moravskoslezský kraj;474
CZ-74745;CZ;Česko;74745;Skřipov;Opava;Moravskoslezský kraj;239
CZ-74747;CZ;Česko;74747;Vítkov;Opava;Moravskoslezský kraj;218
CZ-74751;CZ;Česko;74751;Stěbořice;Opava;Moravskoslezský kraj;261
CZ-74752;CZ;Česko;74752;Hlavnice;Opava;Moravskoslezský kraj;199
CZ-74752;CZ;Česko;74752;Bratříkovice;Opava;Moravskoslezský kraj;69
CZ-74753;CZ;Česko;74753;Jakartovice;Opava;Moravskoslezský kraj;164
CZ-74754;CZ;Česko;74754;Mladecko;Opava;Moravskoslezský kraj;110
CZ-74755;CZ;Česko;74755;Jakartovice;Opava;Moravskoslezský kraj;404
CZ-74755;CZ;Česko;74755;Litultovice;Opava;Moravskoslezský kraj;299
CZ-74755;CZ;Česko;74755;Jezdkovice;Opava;Moravskoslezský kraj;85
CZ-74755;CZ;Česko;74755;Dolní Životice;Opava;Moravskoslezský kraj;47
CZ-74755;CZ;Česko;74755;Lhotka u Litultovic;Opava;Moravskoslezský kraj;99
CZ-74756;CZ;Česko;74756;Dolní Životice;Opava;Moravskoslezský kraj;292
CZ-74757;CZ;Česko;74757;Slavkov;Opava;Moravskoslezský kraj;691
CZ-74761;CZ;Česko;74761;Raduň;Opava;Moravskoslezský kraj;344
CZ-74761;CZ;Česko;74761;Vršovice;Opava;Moravskoslezský kraj;164
CZ-74762;CZ;Česko;74762;Mokré Lazce;Opava;Moravskoslezský kraj;371
CZ-74763;CZ;Česko;74763;Hrabyně;Opava;Moravskoslezský kraj;248
CZ-74764;CZ;Česko;74764;Čavisov;Ostrava-město;Moravskoslezský kraj;174
CZ-74764;CZ;Česko;74764;Budišovice;Opava;Moravskoslezský kraj;435
CZ-74764;CZ;Česko;74764;Horní Lhota;Ostrava-město;Moravskoslezský kraj;478
CZ-74764;CZ;Česko;74764;Velká Polom;Ostrava-město;Moravskoslezský kraj;707
CZ-74764;CZ;Česko;74764;Hrabyně;Opava;Moravskoslezský kraj;45
CZ-74764;CZ;Česko;74764;Těškovice;Opava;Moravskoslezský kraj;258
CZ-74766;CZ;Česko;74766;Dolní Lhota;Ostrava-město;Moravskoslezský kraj;547
CZ-74767;CZ;Česko;74767;Hrabyně;Opava;Moravskoslezský kraj;12
CZ-74768;CZ;Česko;74768;Kyjovice;Opava;Moravskoslezský kraj;416
CZ-74769;CZ;Česko;74769;Pustá Polom;Opava;Moravskoslezský kraj;442
CZ-74769;CZ;Česko;74769;Hlubočec;Opava;Moravskoslezský kraj;259
CZ-74770;CZ;Česko;74770;Opava;Opava;Moravskoslezský kraj;402
CZ-74771;CZ;Česko;74771;Brumovice;Opava;Moravskoslezský kraj;602
CZ-74773;CZ;Česko;74773;Opava;Opava;Moravskoslezský kraj;260
CZ-74774;CZ;Česko;74774;Holasovice;Opava;Moravskoslezský kraj;464
CZ-74774;CZ;Česko;74774;Neplachovice;Opava;Moravskoslezský kraj;302
CZ-74775;CZ;Česko;74775;Velké Heraltice;Opava;Moravskoslezský kraj;556
CZ-74781;CZ;Česko;74781;Otice;Opava;Moravskoslezský kraj;465
CZ-74782;CZ;Česko;74782;Štáblovice;Opava;Moravskoslezský kraj;219
CZ-74784;CZ;Česko;74784;Hradec nad Moravicí;Opava;Moravskoslezský kraj;50
CZ-74784;CZ;Česko;74784;Melč;Opava;Moravskoslezský kraj;307
CZ-74784;CZ;Česko;74784;Vítkov;Opava;Moravskoslezský kraj;11
CZ-74784;CZ;Česko;74784;Mikolajice;Opava;Moravskoslezský kraj;101
CZ-74784;CZ;Česko;74784;Radkov;Opava;Moravskoslezský kraj;240
CZ-74784;CZ;Česko;74784;Štáblovice;Opava;Moravskoslezský kraj;44
CZ-74784;CZ;Česko;74784;Uhlířov;Opava;Moravskoslezský kraj;131
CZ-74784;CZ;Česko;74784;Moravice;Opava;Moravskoslezský kraj;207
CZ-74786;CZ;Česko;74786;Kružberk;Opava;Moravskoslezský kraj;197
CZ-74787;CZ;Česko;74787;Budišov nad Budišovkou;Opava;Moravskoslezský kraj;857
CZ-74787;CZ;Česko;74787;Svatoňovice;Opava;Moravskoslezský kraj;112
CZ-74791;CZ;Česko;74791;Štítina;Opava;Moravskoslezský kraj;382
CZ-74792;CZ;Česko;74792;Háj ve Slezsku;Opava;Moravskoslezský kraj;1042
CZ-74794;CZ;Česko;74794;Děhylov;Opava;Moravskoslezský kraj;319
CZ-74794;CZ;Česko;74794;Dobroslavice;Opava;Moravskoslezský kraj;343
CZ-74795;CZ;Česko;74795;Opava;Opava;Moravskoslezský kraj;330
CZ-74801;CZ;Česko;74801;Hlučín;Opava;Moravskoslezský kraj;3010
CZ-74901;CZ;Česko;74901;Větřkovice;Opava;Moravskoslezský kraj;10
CZ-74901;CZ;Česko;74901;Staré Těchanovice;Opava;Moravskoslezský kraj;124
CZ-74901;CZ;Česko;74901;Čermná ve Slezsku;Opava;Moravskoslezský kraj;154
CZ-74901;CZ;Česko;74901;Vítkov;Opava;Moravskoslezský kraj;1608
CZ-74901;CZ;Česko;74901;Nové Lublice;Opava;Moravskoslezský kraj;95
CZ-75002;CZ;Česko;75002;Přerov;Přerov;Olomoucký kraj;5394
CZ-75002;CZ;Česko;75002;Beňov;Přerov;Olomoucký kraj;229
CZ-75002;CZ;Česko;75002;Bochoř;Přerov;Olomoucký kraj;424
CZ-75002;CZ;Česko;75002;Dobrčice;Přerov;Olomoucký kraj;101
CZ-75002;CZ;Česko;75002;Přestavlky;Přerov;Olomoucký kraj;122
CZ-75002;CZ;Česko;75002;Stará Ves;Přerov;Olomoucký kraj;268
CZ-75101;CZ;Česko;75101;Tovačov;Přerov;Olomoucký kraj;947
CZ-75101;CZ;Česko;75101;Lobodice;Přerov;Olomoucký kraj;292
CZ-75101;CZ;Česko;75101;Oplocany;Přerov;Olomoucký kraj;155
CZ-75102;CZ;Česko;75102;Troubky;Přerov;Olomoucký kraj;725
CZ-75103;CZ;Česko;75103;Majetín;Olomouc;Olomoucký kraj;428
CZ-75103;CZ;Česko;75103;Brodek u Přerova;Přerov;Olomoucký kraj;679
CZ-75103;CZ;Česko;75103;Citov;Přerov;Olomoucký kraj;227
CZ-75103;CZ;Česko;75103;Čelechovice;Přerov;Olomoucký kraj;52
CZ-75103;CZ;Česko;75103;Nelešovice;Přerov;Olomoucký kraj;83
CZ-75103;CZ;Česko;75103;Císařov;Přerov;Olomoucký kraj;116
CZ-75104;CZ;Česko;75104;Rokytnice;Přerov;Olomoucký kraj;577
CZ-75105;CZ;Česko;75105;Kokory;Přerov;Olomoucký kraj;511
CZ-75111;CZ;Česko;75111;Sušice;Přerov;Olomoucký kraj;133
CZ-75111;CZ;Česko;75111;Šišma;Přerov;Olomoucký kraj;118
CZ-75111;CZ;Česko;75111;Radslavice;Přerov;Olomoucký kraj;365
CZ-75111;CZ;Česko;75111;Hradčany;Přerov;Olomoucký kraj;129
CZ-75111;CZ;Česko;75111;Oldřichov;Přerov;Olomoucký kraj;38
CZ-75111;CZ;Česko;75111;Pavlovice u Přerova;Přerov;Olomoucký kraj;310
CZ-75114;CZ;Česko;75114;Nahošovice;Přerov;Olomoucký kraj;67
CZ-75114;CZ;Česko;75114;Křtomil;Přerov;Olomoucký kraj;156
CZ-75114;CZ;Česko;75114;Radkovy;Přerov;Olomoucký kraj;55
CZ-75114;CZ;Česko;75114;Turovice;Přerov;Olomoucký kraj;98
CZ-75114;CZ;Česko;75114;Lipová;Přerov;Olomoucký kraj;130
CZ-75114;CZ;Česko;75114;Dřevohostice;Přerov;Olomoucký kraj;555
CZ-75114;CZ;Česko;75114;Radkova Lhota;Přerov;Olomoucký kraj;39
CZ-75115;CZ;Česko;75115;Beňov;Přerov;Olomoucký kraj;42
CZ-75115;CZ;Česko;75115;Domaželice;Přerov;Olomoucký kraj;182
CZ-75115;CZ;Česko;75115;Líšná;Přerov;Olomoucký kraj;129
CZ-75115;CZ;Česko;75115;Čechy;Přerov;Olomoucký kraj;163
CZ-75116;CZ;Česko;75116;Podolí;Přerov;Olomoucký kraj;79
CZ-75116;CZ;Česko;75116;Tučín;Přerov;Olomoucký kraj;183
CZ-75116;CZ;Česko;75116;Želatovice;Přerov;Olomoucký kraj;229
CZ-75117;CZ;Česko;75117;Horní Moštěnice;Přerov;Olomoucký kraj;681
CZ-75118;CZ;Česko;75118;Říkovice;Přerov;Olomoucký kraj;164
CZ-75119;CZ;Česko;75119;Věžky;Přerov;Olomoucký kraj;93
CZ-75119;CZ;Česko;75119;Vlkoš;Přerov;Olomoucký kraj;299
CZ-75121;CZ;Česko;75121;Buk;Přerov;Olomoucký kraj;166
CZ-75121;CZ;Česko;75121;Prosenice;Přerov;Olomoucký kraj;325
CZ-75121;CZ;Česko;75121;Radvanice;Přerov;Olomoucký kraj;128
CZ-75121;CZ;Česko;75121;Sobíšky;Přerov;Olomoucký kraj;73
CZ-75121;CZ;Česko;75121;Grymov;Přerov;Olomoucký kraj;66
CZ-75122;CZ;Česko;75122;Osek nad Bečvou;Přerov;Olomoucký kraj;553
CZ-75123;CZ;Česko;75123;Dolní Újezd;Přerov;Olomoucký kraj;219
CZ-75124;CZ;Česko;75124;Lhotka;Přerov;Olomoucký kraj;103
CZ-75124;CZ;Česko;75124;Přerov;Přerov;Olomoucký kraj;1422
CZ-75125;CZ;Česko;75125;Dolní Újezd;Přerov;Olomoucký kraj;279
CZ-75125;CZ;Česko;75125;Lazníčky;Přerov;Olomoucký kraj;102
CZ-75125;CZ;Česko;75125;Lazníky;Přerov;Olomoucký kraj;273
CZ-75125;CZ;Česko;75125;Veselíčko;Přerov;Olomoucký kraj;447
CZ-75125;CZ;Česko;75125;Výkleky;Přerov;Olomoucký kraj;151
CZ-75127;CZ;Česko;75127;Přerov;Přerov;Olomoucký kraj;272
CZ-75127;CZ;Česko;75127;Zábeštní Lhota;Přerov;Olomoucký kraj;112
CZ-75131;CZ;Česko;75131;Kladníky;Přerov;Olomoucký kraj;74
CZ-75131;CZ;Česko;75131;Týn nad Bečvou;Přerov;Olomoucký kraj;401
CZ-75131;CZ;Česko;75131;Hlinsko;Přerov;Olomoucký kraj;97
CZ-75131;CZ;Česko;75131;Bohuslávky;Přerov;Olomoucký kraj;133
CZ-75131;CZ;Česko;75131;Jezernice;Přerov;Olomoucký kraj;290
CZ-75131;CZ;Česko;75131;Lipník nad Bečvou;Přerov;Olomoucký kraj;2643
CZ-75131;CZ;Česko;75131;Lhota;Přerov;Olomoucký kraj;135
CZ-75131;CZ;Česko;75131;Kozlov;Olomouc;Olomoucký kraj;10
CZ-75144;CZ;Česko;75144;Polkovice;Přerov;Olomoucký kraj;212
CZ-75201;CZ;Česko;75201;Kojetín;Přerov;Olomoucký kraj;1655
CZ-75201;CZ;Česko;75201;Uhřičice;Přerov;Olomoucký kraj;226
CZ-75201;CZ;Česko;75201;Stříbrnice;Přerov;Olomoucký kraj;96
CZ-75201;CZ;Česko;75201;Měrovice nad Hanou;Přerov;Olomoucký kraj;263
CZ-75201;CZ;Česko;75201;Křenovice;Přerov;Olomoucký kraj;204
CZ-75301;CZ;Česko;75301;Olšovec;Přerov;Olomoucký kraj;188
CZ-75301;CZ;Česko;75301;Zámrsky;Přerov;Olomoucký kraj;114
CZ-75301;CZ;Česko;75301;Ústí;Přerov;Olomoucký kraj;183
CZ-75301;CZ;Česko;75301;Teplice nad Bečvou;Přerov;Olomoucký kraj;148
CZ-75301;CZ;Česko;75301;Hranice;Přerov;Olomoucký kraj;2563
CZ-75301;CZ;Česko;75301;Partutovice;Přerov;Olomoucký kraj;177
CZ-75301;CZ;Česko;75301;Jindřichov;Přerov;Olomoucký kraj;153
CZ-75301;CZ;Česko;75301;Hrabůvka;Přerov;Olomoucký kraj;162
CZ-75301;CZ;Česko;75301;Radíkov;Přerov;Olomoucký kraj;100
CZ-75352;CZ;Česko;75352;Skalička;Přerov;Olomoucký kraj;199
CZ-75353;CZ;Česko;75353;Horní Těšice;Přerov;Olomoucký kraj;61
CZ-75353;CZ;Česko;75353;Horní Újezd;Přerov;Olomoucký kraj;151
CZ-75353;CZ;Česko;75353;Dolní Těšice;Přerov;Olomoucký kraj;38
CZ-75353;CZ;Česko;75353;Všechovice;Přerov;Olomoucký kraj;313
CZ-75353;CZ;Česko;75353;Malhotice;Přerov;Olomoucký kraj;135
CZ-75353;CZ;Česko;75353;Provodovice;Přerov;Olomoucký kraj;68
CZ-75353;CZ;Česko;75353;Býškovice;Přerov;Olomoucký kraj;138
CZ-75353;CZ;Česko;75353;Rouské;Přerov;Olomoucký kraj;93
CZ-75354;CZ;Česko;75354;Horní Nětčice;Přerov;Olomoucký kraj;107
CZ-75354;CZ;Česko;75354;Dolní Nětčice;Přerov;Olomoucký kraj;129
CZ-75354;CZ;Česko;75354;Žákovice;Přerov;Olomoucký kraj;89
CZ-75354;CZ;Česko;75354;Rakov;Přerov;Olomoucký kraj;146
CZ-75354;CZ;Česko;75354;Soběchleby;Přerov;Olomoucký kraj;229
CZ-75354;CZ;Česko;75354;Oprostovice;Přerov;Olomoucký kraj;38
CZ-75354;CZ;Česko;75354;Hranice;Přerov;Olomoucký kraj;52
CZ-75354;CZ;Česko;75354;Bezuchov;Přerov;Olomoucký kraj;79
CZ-75354;CZ;Česko;75354;Radotín;Přerov;Olomoucký kraj;71
CZ-75355;CZ;Česko;75355;Paršovice;Přerov;Olomoucký kraj;142
CZ-75356;CZ;Česko;75356;Opatovice;Přerov;Olomoucký kraj;289
CZ-75361;CZ;Česko;75361;Milenov;Přerov;Olomoucký kraj;174
CZ-75361;CZ;Česko;75361;Hranice;Přerov;Olomoucký kraj;927
CZ-75361;CZ;Česko;75361;Klokočí;Přerov;Olomoucký kraj;94
CZ-75362;CZ;Česko;75362;Potštát;Přerov;Olomoucký kraj;520
CZ-75362;CZ;Česko;75362;Luboměř pod Strážnou;Přerov;Olomoucký kraj;36
CZ-75363;CZ;Česko;75363;Střítež nad Ludinou;Přerov;Olomoucký kraj;325
CZ-75364;CZ;Česko;75364;Bělotín;Přerov;Olomoucký kraj;539
CZ-75365;CZ;Česko;75365;Polom;Přerov;Olomoucký kraj;110
CZ-75366;CZ;Česko;75366;Hustopeče nad Bečvou;Přerov;Olomoucký kraj;585
CZ-75366;CZ;Česko;75366;Špičky;Přerov;Olomoucký kraj;108
CZ-75367;CZ;Česko;75367;Milotice nad Bečvou;Přerov;Olomoucký kraj;180
CZ-75368;CZ;Česko;75368;Černotín;Přerov;Olomoucký kraj;278
CZ-75501;CZ;Česko;75501;Janová;Vsetín;Zlínský kraj;332
CZ-75501;CZ;Česko;75501;Ústí;Vsetín;Zlínský kraj;229
CZ-75501;CZ;Česko;75501;Vsetín;Vsetín;Zlínský kraj;3775
CZ-75501;CZ;Česko;75501;Lhota u Vsetína;Vsetín;Zlínský kraj;334
CZ-75601;CZ;Česko;75601;Hovězí;Vsetín;Zlínský kraj;786
CZ-75602;CZ;Česko;75602;Huslenky;Vsetín;Zlínský kraj;896
CZ-75603;CZ;Česko;75603;Halenkov;Vsetín;Zlínský kraj;886
CZ-75604;CZ;Česko;75604;Nový Hrozenkov;Vsetín;Zlínský kraj;1034
CZ-75605;CZ;Česko;75605;Karolinka;Vsetín;Zlínský kraj;721
CZ-75606;CZ;Česko;75606;Velké Karlovice;Vsetín;Zlínský kraj;1485
CZ-75607;CZ;Česko;75607;Zděchov;Vsetín;Zlínský kraj;300
CZ-75611;CZ;Česko;75611;Seninka;Vsetín;Zlínský kraj;120
CZ-75611;CZ;Česko;75611;Valašská Polanka;Vsetín;Zlínský kraj;463
CZ-75611;CZ;Česko;75611;Prlov;Vsetín;Zlínský kraj;211
CZ-75611;CZ;Česko;75611;Pozděchov;Vsetín;Zlínský kraj;270
CZ-75611;CZ;Česko;75611;Lužná;Vsetín;Zlínský kraj;306
CZ-75611;CZ;Česko;75611;Leskovec;Vsetín;Zlínský kraj;248
CZ-75612;CZ;Česko;75612;Francova Lhota;Vsetín;Zlínský kraj;76
CZ-75612;CZ;Česko;75612;Horní Lideč;Vsetín;Zlínský kraj;392
CZ-75612;CZ;Česko;75612;Lačnov;Vsetín;Zlínský kraj;304
CZ-75612;CZ;Česko;75612;Lidečko;Vsetín;Zlínský kraj;563
CZ-75612;CZ;Česko;75612;Střelná;Vsetín;Zlínský kraj;234
CZ-75612;CZ;Česko;75612;Študlov;Zlín;Zlínský kraj;188
CZ-75612;CZ;Česko;75612;Valašské Příkazy;Zlín;Zlínský kraj;101
CZ-75614;CZ;Česko;75614;Valašská Senice;Vsetín;Zlínský kraj;210
CZ-75614;CZ;Česko;75614;Francova Lhota;Vsetín;Zlínský kraj;506
CZ-75621;CZ;Česko;75621;Kateřinice;Vsetín;Zlínský kraj;395
CZ-75621;CZ;Česko;75621;Ratiboř;Vsetín;Zlínský kraj;664
CZ-75622;CZ;Česko;75622;Hošťálková;Vsetín;Zlínský kraj;745
